48,445,,,,,,,,
Category | Function,Role,Resource type,Unit,Region,Rate_low,Rate_high,Currency,Source,Notes
Strategic Planning,Associate Planning Director,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Planning Director,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Planning Director,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Planning Director,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Planning Director,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Planning Director,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Planning Director,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Planning Director,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Research Director,FTE,Hour,UK-LON,130.00,130.00,GBP,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Research Director,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Research Director,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Research Director,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Research Director,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Research Director,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Research Director,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Research Director,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Research Director,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Research Director,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Research Director,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Research Director,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Research Director,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,"Group Director, Production",FTE,Hour,UK-LON,220.00,220.00,GBP,OP_Content Lab,Exact Rate Match
Strategic Planning,"Group Director, Production",FTE,Hour,EU-ES,165.00,165.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,"Group Director, Production",FTE,Hour,EU-FR,220.00,220.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,"Group Director, Production",FTE,Hour,EU-DE,225.00,225.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,"Group Director, Production",FTE,Hour,EU-IT,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,"Group Director, Production",FTE,Hour,LATAM-BR,875.00,875.00,BRL,OP_Content Lab,Exact Rate Match
Strategic Planning,"Group Director, Production",FTE,Hour,APAC-CN,"1,325.00","1,325.00",CNY,OP_Content Lab,Exact Rate Match
Strategic Planning,"Group Director, Production",FTE,Hour,NA-CA,195.00,195.00,CAD,OP_Content Lab,Exact Rate Match
Strategic Planning,"Group Director, Production",FTE,Hour,EU-CH,225.00,225.00,CHF,OP_Content Lab,Exact Rate Match
Strategic Planning,"Group Director, Production",FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,"Group Director, Production",FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,"Group Director, Production",FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,"Group Director, Production",FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Planning Director,FTE,Hour,UK-LON,180.00,180.00,GBP,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Planning Director,FTE,Hour,EU-ES,155.00,155.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Planning Director,FTE,Hour,EU-FR,200.00,200.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Planning Director,FTE,Hour,EU-DE,210.00,210.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Planning Director,FTE,Hour,EU-IT,145.00,145.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Planning Director,FTE,Hour,LATAM-BR,790.00,790.00,BRL,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Planning Director,FTE,Hour,APAC-CN,815.00,815.00,CNY,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Planning Director,FTE,Hour,NA-CA,177.00,177.00,CAD,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Planning Director,FTE,Hour,EU-CH,210.00,210.00,CHF,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Planning Director,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Planning Director,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Planning Director,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Planning Director,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Research Director,FTE,Hour,UK-LON,220.00,220.00,GBP,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Research Director,FTE,Hour,EU-ES,165.00,165.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Research Director,FTE,Hour,EU-FR,220.00,220.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Research Director,FTE,Hour,EU-DE,225.00,225.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Research Director,FTE,Hour,EU-IT,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Research Director,FTE,Hour,LATAM-BR,875.00,875.00,BRL,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Research Director,FTE,Hour,APAC-CN,"1,325.00","1,325.00",CNY,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Research Director,FTE,Hour,NA-CA,195.00,195.00,CAD,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Research Director,FTE,Hour,EU-CH,225.00,225.00,CHF,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Research Director,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Research Director,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Research Director,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Group Research Director,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning,FTE,Hour,UK-LON,220.00,220.00,GBP,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning,FTE,Hour,EU-ES,165.00,165.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning,FTE,Hour,EU-FR,220.00,220.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning,FTE,Hour,EU-DE,225.00,225.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning,FTE,Hour,EU-IT,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning,FTE,Hour,LATAM-BR,875.00,875.00,BRL,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning,FTE,Hour,APAC-CN,"1,325.00","1,325.00",CNY,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning,FTE,Hour,NA-CA,195.00,195.00,CAD,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning,FTE,Hour,EU-CH,225.00,225.00,CHF,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,UK-LON,220.00,220.00,GBP,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,EU-ES,165.00,165.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,EU-FR,220.00,220.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,EU-DE,225.00,225.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,EU-IT,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,LATAM-BR,875.00,875.00,BRL,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,APAC-CN,"1,325.00","1,325.00",CNY,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,NA-CA,195.00,195.00,CAD,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,EU-CH,225.00,225.00,CHF,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Junior Planner,FTE,Hour,UK-LON,80.00,80.00,GBP,OP_Content Lab,Exact Rate Match
Strategic Planning,Junior Planner,FTE,Hour,EU-ES,80.00,80.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Junior Planner,FTE,Hour,EU-FR,115.00,115.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Junior Planner,FTE,Hour,EU-DE,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Junior Planner,FTE,Hour,EU-IT,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Junior Planner,FTE,Hour,LATAM-BR,420.00,420.00,BRL,OP_Content Lab,Exact Rate Match
Strategic Planning,Junior Planner,FTE,Hour,APAC-CN,630.00,630.00,CNY,OP_Content Lab,Exact Rate Match
Strategic Planning,Junior Planner,FTE,Hour,NA-CA,118.00,118.00,CAD,OP_Content Lab,Exact Rate Match
Strategic Planning,Junior Planner,FTE,Hour,EU-CH,120.00,120.00,CHF,OP_Content Lab,Exact Rate Match
Strategic Planning,Junior Planner,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Junior Planner,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Junior Planner,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Junior Planner,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Planner,FTE,Hour,UK-LON,95.00,95.00,GBP,OP_Content Lab,Exact Rate Match
Strategic Planning,Planner,FTE,Hour,EU-ES,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Planner,FTE,Hour,EU-FR,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Planner,FTE,Hour,EU-DE,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Planner,FTE,Hour,EU-IT,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Planner,FTE,Hour,LATAM-BR,580.00,580.00,BRL,OP_Content Lab,Exact Rate Match
Strategic Planning,Planner,FTE,Hour,APAC-CN,775.00,775.00,CNY,OP_Content Lab,Exact Rate Match
Strategic Planning,Planner,FTE,Hour,NA-CA,122.00,122.00,CAD,OP_Content Lab,Exact Rate Match
Strategic Planning,Planner,FTE,Hour,EU-CH,140.00,140.00,CHF,OP_Content Lab,Exact Rate Match
Strategic Planning,Planner,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Planner,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Planner,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Planner,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Planning Director,FTE,Hour,UK-LON,145.00,145.00,GBP,OP_Content Lab,Exact Rate Match
Strategic Planning,Planning Director,FTE,Hour,EU-ES,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Planning Director,FTE,Hour,EU-FR,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Planning Director,FTE,Hour,EU-DE,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Planning Director,FTE,Hour,EU-IT,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Planning Director,FTE,Hour,LATAM-BR,675.00,675.00,BRL,OP_Content Lab,Exact Rate Match
Strategic Planning,Planning Director,FTE,Hour,APAC-CN,740.00,740.00,CNY,OP_Content Lab,Exact Rate Match
Strategic Planning,Planning Director,FTE,Hour,NA-CA,160.00,160.00,CAD,OP_Content Lab,Exact Rate Match
Strategic Planning,Planning Director,FTE,Hour,EU-CH,190.00,190.00,CHF,OP_Content Lab,Exact Rate Match
Strategic Planning,Planning Director,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Planning Director,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Planning Director,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Planning Director,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Research Director,FTE,Hour,UK-LON,130.00,130.00,GBP,OP_Content Lab,Exact Rate Match
Strategic Planning,Research Director,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Research Director,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Research Director,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Research Director,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Research Director,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match
Strategic Planning,Research Director,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match
Strategic Planning,Research Director,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match
Strategic Planning,Research Director,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match
Strategic Planning,Research Director,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Research Director,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Research Director,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Research Director,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Analyst,FTE,Hour,UK-LON,95.00,95.00,GBP,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Analyst,FTE,Hour,EU-ES,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Analyst,FTE,Hour,EU-FR,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Analyst,FTE,Hour,EU-DE,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Analyst,FTE,Hour,EU-IT,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Analyst,FTE,Hour,LATAM-BR,580.00,580.00,BRL,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Analyst,FTE,Hour,APAC-CN,775.00,775.00,CNY,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Analyst,FTE,Hour,NA-CA,122.00,122.00,CAD,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Analyst,FTE,Hour,EU-CH,140.00,140.00,CHF,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Analyst,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Analyst,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Analyst,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Analyst,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Planner,FTE,Hour,UK-LON,110.00,110.00,GBP,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Planner,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Planner,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Planner,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Planner,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Planner,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Planner,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Planner,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Planner,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Planner,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Planner,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Planner,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Planner,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Strategist,FTE,Hour,UK-LON,110.00,110.00,GBP,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Strategist,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Strategist,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Strategist,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Strategist,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Strategist,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Strategist,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Strategist,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Strategist,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Strategist,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Strategist,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Strategist,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Senior Strategist,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Strategist,FTE,Hour,UK-LON,95.00,95.00,GBP,OP_Content Lab,Exact Rate Match
Strategic Planning,Strategist,FTE,Hour,EU-ES,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
